source_id,target_id,relationship_type,claim_id
CLA_006948,PHO_006935,uses_phone,CLM_000891
CLM_000891,VEH_006998,involves_vehicle,CLM_000891
CLM_000891,REP_006929,used_repair_shop,CLM_000891
CLM_000891,BRO_006933,policy_sold_by,CLM_000891
CLM_000891,ADJ_007048,handled_by,CLM_000891
CLM_000891,MED_006930,visited_clinic,CLM_000891
CLM_000891,LAW_006931,retained_lawyer,CLM_000891
CLM_000891,TOW_006932,used_tow_company,CLM_000891
CLM_000891,WIT_006936,witnessed_by,CLM_000891
CLA_006949,CLM_000892,filed_claim,CLM_000892
CLA_006949,ADD_006934,lives_at,CLM_000892
CLA_006949,PHO_006935,uses_phone,CLM_000892
CLM_000892,VEH_006999,involves_vehicle,CLM_000892
CLM_000892,REP_006929,used_repair_shop,CLM_000892
CLM_000892,BRO_006933,policy_sold_by,CLM_000892
CLM_000892,ADJ_007049,handled_by,CLM_000892
CLM_000892,MED_006930,visited_clinic,CLM_000892
CLM_000892,LAW_006931,retained_lawyer,CLM_000892
CLM_000892,TOW_006932,used_tow_company,CLM_000892
CLM_000892,WIT_006936,witnessed_by,CLM_000892
CLA_006950,CLM_000893,filed_claim,CLM_000893
CLA_006950,ADD_006934,lives_at,CLM_000893
CLA_006950,PHO_006935,uses_phone,CLM_000893
CLM_000893,VEH_007000,involves_vehicle,CLM_000893
CLM_000893,REP_006929,used_repair_shop,CLM_000893
CLM_000893,BRO_006933,policy_sold_by,CLM_000893
CLM_000893,ADJ_007050,handled_by,CLM_000893
CLM_000893,MED_006930,visited_clinic,CLM_000893
CLM_000893,LAW_006931,retained_lawyer,CLM_000893
CLM_000893,TOW_006932,used_tow_company,CLM_000893
CLM_000893,WIT_006936,witnessed_by,CLM_000893
CLA_006951,CLM_000894,filed_claim,CLM_000894
CLA_006951,ADD_006934,lives_at,CLM_000894
CLA_006951,PHO_006935,uses_phone,CLM_000894
CLM_000894,VEH_007001,involves_vehicle,CLM_000894
CLM_000894,REP_006929,used_repair_shop,CLM_000894
CLM_000894,BRO_006933,policy_sold_by,CLM_000894
CLM_000894,ADJ_007051,handled_by,CLM_000894
CLM_000894,MED_006930,visited_clinic,CLM_000894
CLM_000894,LAW_006931,retained_lawyer,CLM_000894
CLM_000894,TOW_006932,used_tow_company,CLM_000894
CLM_000894,WIT_006936,witnessed_by,CLM_000894
CLA_006952,CLM_000895,filed_claim,CLM_000895
CLA_006952,ADD_006934,lives_at,CLM_000895
CLA_006952,PHO_006935,uses_phone,CLM_000895
CLM_000895,VEH_007002,involves_vehicle,CLM_000895
CLM_000895,REP_006929,used_repair_shop,CLM_000895
CLM_000895,BRO_006933,policy_sold_by,CLM_000895
CLM_000895,ADJ_007052,handled_by,CLM_000895
CLM_000895,MED_006930,visited_clinic,CLM_000895
CLM_000895,LAW_006931,retained_lawyer,CLM_000895
CLM_000895,TOW_006932,used_tow_company,CLM_000895
CLM_000895,WIT_006936,witnessed_by,CLM_000895
CLA_006953,CLM_000896,filed_claim,CLM_000896
CLA_006953,ADD_006934,lives_at,CLM_000896
CLA_006953,PHO_006935,uses_phone,CLM_000896
CLM_000896,VEH_007003,involves_vehicle,CLM_000896
CLM_000896,REP_006929,used_repair_shop,CLM_000896
CLM_000896,BRO_006933,policy_sold_by,CLM_000896
CLM_000896,ADJ_007053,handled_by,CLM_000896
CLM_000896,MED_006930,visited_clinic,CLM_000896
CLM_000896,LAW_006931,retained_lawyer,CLM_000896
CLM_000896,TOW_006932,used_tow_company,CLM_000896
CLM_000896,WIT_006936,witnessed_by,CLM_000896
CLA_006954,CLM_000897,filed_claim,CLM_000897
CLA_006954,ADD_006934,lives_at,CLM_000897
CLA_006954,PHO_006935,uses_phone,CLM_000897
CLM_000897,VEH_007004,involves_vehicle,CLM_000897
CLM_000897,REP_006929,used_repair_shop,CLM_000897
CLM_000897,BRO_006933,policy_sold_by,CLM_000897
CLM_000897,ADJ_007054,handled_by,CLM_000897
CLM_000897,MED_006930,visited_clinic,CLM_000897
CLM_000897,LAW_006931,retained_lawyer,CLM_000897
CLM_000897,TOW_006932,used_tow_company,CLM_000897
CLM_000897,WIT_006936,witnessed_by,CLM_000897
CLA_006955,CLM_000898,filed_claim,CLM_000898
CLA_006955,ADD_006934,lives_at,CLM_000898
CLA_006955,PHO_006935,uses_phone,CLM_000898
CLM_000898,VEH_007005,involves_vehicle,CLM_000898
CLM_000898,REP_006929,used_repair_shop,CLM_000898
CLM_000898,BRO_006933,policy_sold_by,CLM_000898
CLM_000898,ADJ_007055,handled_by,CLM_000898
CLM_000898,MED_006930,visited_clinic,CLM_000898
CLM_000898,LAW_006931,retained_lawyer,CLM_000898
CLM_000898,TOW_006932,used_tow_company,CLM_000898
CLM_000898,WIT_006936,witnessed_by,CLM_000898
CLA_006956,CLM_000899,filed_claim,CLM_000899
CLA_006956,ADD_006934,lives_at,CLM_000899
CLA_006956,PHO_006935,uses_phone,CLM_000899
CLM_000899,VEH_007006,involves_vehicle,CLM_000899
CLM_000899,REP_006929,used_repair_shop,CLM_000899
CLM_000899,BRO_006933,policy_sold_by,CLM_000899
CLM_000899,ADJ_007056,handled_by,CLM_000899
CLM_000899,MED_006930,visited_clinic,CLM_000899
CLM_000899,LAW_006931,retained_lawyer,CLM_000899
CLM_000899,TOW_006932,used_tow_company,CLM_000899
CLM_000899,WIT_006936,witnessed_by,CLM_000899
CLA_006957,CLM_000900,filed_claim,CLM_000900
CLA_006957,ADD_006934,lives_at,CLM_000900
CLA_006957,PHO_006935,uses_phone,CLM_000900
CLM_000900,VEH_007007,involves_vehicle,CLM_000900
CLM_000900,REP_006929,used_repair_shop,CLM_000900
CLM_000900,BRO_006933,policy_sold_by,CLM_000900
CLM_000900,ADJ_007057,handled_by,CLM_000900
CLM_000900,TOW_006932,used_tow_company,CLM_000900
CLM_000900,WIT_006936,witnessed_by,CLM_000900
CLA_006958,CLM_000901,filed_claim,CLM_000901
CLA_006958,ADD_006934,lives_at,CLM_000901
CLA_006958,PHO_006935,uses_phone,CLM_000901
CLM_000901,VEH_007008,involves_vehicle,CLM_000901
CLM_000901,REP_006929,used_repair_shop,CLM_000901
CLM_000901,BRO_006933,policy_sold_by,CLM_000901
CLM_000901,ADJ_007058,handled_by,CLM_000901
CLM_000901,MED_006930,visited_clinic,CLM_000901
CLM_000901,LAW_006931,retained_lawyer,CLM_000901
CLM_000901,TOW_006932,used_tow_company,CLM_000901
CLM_000901,WIT_006936,witnessed_by,CLM_000901
CLA_006959,CLM_000902,filed_claim,CLM_000902
CLA_006959,ADD_006934,lives_at,CLM_000902
CLA_006959,PHO_006935,uses_phone,CLM_000902
CLM_000902,VEH_007009,involves_vehicle,CLM_000902
CLM_000902,REP_006929,used_repair_shop,CLM_000902
CLM_000902,BRO_006933,policy_sold_by,CLM_000902
CLM_000902,ADJ_007059,handled_by,CLM_000902
CLM_000902,MED_006930,visited_clinic,CLM_000902
CLM_000902,LAW_006931,retained_lawyer,CLM_000902
CLM_000902,TOW_006932,used_tow_company,CLM_000902
CLM_000902,WIT_006936,witnessed_by,CLM_000902
CLA_006960,CLM_000903,filed_claim,CLM_000903
CLA_006960,ADD_006934,lives_at,CLM_000903
CLA_006960,PHO_006935,uses_phone,CLM_000903
CLM_000903,VEH_007010,involves_vehicle,CLM_000903
CLM_000903,REP_006929,used_repair_shop,CLM_000903
CLM_000903,BRO_006933,policy_sold_by,CLM_000903
CLM_000903,ADJ_007060,handled_by,CLM_000903
CLM_000903,MED_006930,visited_clinic,CLM_000903
CLM_000903,LAW_006931,retained_lawyer,CLM_000903
CLM_000903,TOW_006932,used_tow_company,CLM_000903
CLM_000903,WIT_006936,witnessed_by,CLM_000903
CLA_006961,CLM_000904,filed_claim,CLM_000904
CLA_006961,ADD_006934,lives_at,CLM_000904
CLA_006961,PHO_006935,uses_phone,CLM_000904
CLM_000904,VEH_007011,involves_vehicle,CLM_000904
CLM_000904,REP_006929,used_repair_shop,CLM_000904
CLM_000904,BRO_006933,policy_sold_by,CLM_000904
CLM_000904,ADJ_007061,handled_by,CLM_000904
CLM_000904,MED_006930,visited_clinic,CLM_000904
CLM_000904,LAW_006931,retained_lawyer,CLM_000904
CLM_000904,TOW_006932,used_tow_company,CLM_000904
CLM_000904,WIT_006936,witnessed_by,CLM_000904
CLA_006962,CLM_000905,filed_claim,CLM_000905
CLA_006962,ADD_006934,lives_at,CLM_000905
CLA_006962,PHO_006935,uses_phone,CLM_000905
CLM_000905,VEH_007012,involves_vehicle,CLM_000905
CLM_000905,REP_006929,used_repair_shop,CLM_000905
CLM_000905,BRO_006933,policy_sold_by,CLM_000905
CLM_000905,ADJ_007062,handled_by,CLM_000905
CLM_000905,MED_006930,visited_clinic,CLM_000905
CLM_000905,LAW_006931,retained_lawyer,CLM_000905
CLM_000905,TOW_006932,used_tow_company,CLM_000905
CLM_000905,WIT_006936,witnessed_by,CLM_000905
CLA_006963,CLM_000906,filed_claim,CLM_000906
CLA_006963,ADD_006934,lives_at,CLM_000906
CLA_006963,PHO_006935,uses_phone,CLM_000906
CLM_000906,VEH_007013,involves_vehicle,CLM_000906
CLM_000906,REP_006929,used_repair_shop,CLM_000906
CLM_000906,BRO_006933,policy_sold_by,CLM_000906
CLM_000906,ADJ_007063,handled_by,CLM_000906
CLM_000906,MED_006930,visited_clinic,CLM_000906
CLM_000906,LAW_006931,retained_lawyer,CLM_000906
CLM_000906,TOW_006932,used_tow_company,CLM_000906
CLM_000906,WIT_006936,witnessed_by,CLM_000906
CLA_006964,CLM_000907,filed_claim,CLM_000907
CLA_006964,ADD_006934,lives_at,CLM_000907
CLA_006964,PHO_006935,uses_phone,CLM_000907
CLM_000907,VEH_007014,involves_vehicle,CLM_000907
CLM_000907,REP_006929,used_repair_shop,CLM_000907
CLM_000907,BRO_006933,policy_sold_by,CLM_000907
CLM_000907,ADJ_007064,handled_by,CLM_000907
CLM_000907,MED_006930,visited_clinic,CLM_000907
CLM_000907,LAW_006931,retained_lawyer,CLM_000907
CLM_000907,TOW_006932,used_tow_company,CLM_000907
CLM_000907,WIT_006936,witnessed_by,CLM_000907
CLA_006965,CLM_000908,filed_claim,CLM_000908
CLA_006965,ADD_006934,lives_at,CLM_000908
CLA_006965,PHO_006935,uses_phone,CLM_000908
CLM_000908,VEH_007015,involves_vehicle,CLM_000908
CLM_000908,REP_006929,used_repair_shop,CLM_000908
CLM_000908,BRO_006933,policy_sold_by,CLM_000908
CLM_000908,ADJ_007065,handled_by,CLM_000908
CLM_000908,MED_006930,visited_clinic,CLM_000908
CLM_000908,LAW_006931,retained_lawyer,CLM_000908
CLM_000908,TOW_006932,used_tow_company,CLM_000908
CLA_006966,CLM_000909,filed_claim,CLM_000909
CLA_006966,ADD_006934,lives_at,CLM_000909
CLA_006966,PHO_006935,uses_phone,CLM_000909
CLM_000909,VEH_007016,involves_vehicle,CLM_000909
CLM_000909,REP_006929,used_repair_shop,CLM_000909
CLM_000909,BRO_006933,policy_sold_by,CLM_000909
CLM_000909,ADJ_007066,handled_by,CLM_000909
CLM_000909,TOW_006932,used_tow_company,CLM_000909
CLA_006967,CLM_000910,filed_claim,CLM_000910
CLA_006967,ADD_006934,lives_at,CLM_000910
CLA_006967,PHO_006935,uses_phone,CLM_000910
CLM_000910,VEH_007017,involves_vehicle,CLM_000910
CLM_000910,REP_006929,used_repair_shop,CLM_000910
CLM_000910,BRO_006933,policy_sold_by,CLM_000910
CLM_000910,ADJ_007067,handled_by,CLM_000910
CLM_000910,TOW_006932,used_tow_company,CLM_000910
CLM_000910,WIT_006936,witnessed_by,CLM_000910
CLA_006968,CLM_000911,filed_claim,CLM_000911
CLA_006968,ADD_006934,lives_at,CLM_000911
CLA_006968,PHO_006935,uses_phone,CLM_000911
CLM_000911,VEH_007018,involves_vehicle,CLM_000911
CLM_000911,REP_006929,used_repair_shop,CLM_000911
CLM_000911,BRO_006933,policy_sold_by,CLM_000911
CLM_000911,ADJ_007068,handled_by,CLM_000911
CLM_000911,MED_006930,visited_clinic,CLM_000911
CLM_000911,LAW_006931,retained_lawyer,CLM_000911
CLM_000911,TOW_006932,used_tow_company,CLM_000911
CLM_000911,WIT_006936,witnessed_by,CLM_000911
CLA_006969,CLM_000912,filed_claim,CLM_000912
CLA_006969,ADD_006934,lives_at,CLM_000912
CLA_006969,PHO_006935,uses_phone,CLM_000912
CLM_000912,VEH_007019,involves_vehicle,CLM_000912
CLM_000912,REP_006929,used_repair_shop,CLM_000912
CLM_000912,BRO_006933,policy_sold_by,CLM_000912
CLM_000912,ADJ_007069,handled_by,CLM_000912
CLM_000912,MED_006930,visited_clinic,CLM_000912
CLM_000912,LAW_006931,retained_lawyer,CLM_000912
CLM_000912,TOW_006932,used_tow_company,CLM_000912
CLM_000912,WIT_006936,witnessed_by,CLM_000912
CLA_006970,CLM_000913,filed_claim,CLM_000913
CLA_006970,ADD_006934,lives_at,CLM_000913
CLA_006970,PHO_006935,uses_phone,CLM_000913
CLM_000913,VEH_007020,involves_vehicle,CLM_000913
CLM_000913,REP_006929,used_repair_shop,CLM_000913
CLM_000913,BRO_006933,policy_sold_by,CLM_000913
CLM_000913,ADJ_007070,handled_by,CLM_000913
CLM_000913,TOW_006932,used_tow_company,CLM_000913
CLA_006971,CLM_000914,filed_claim,CLM_000914
CLA_006971,ADD_006934,lives_at,CLM_000914
CLA_006971,PHO_006935,uses_phone,CLM_000914
CLM_000914,VEH_007021,involves_vehicle,CLM_000914
CLM_000914,REP_006929,used_repair_shop,CLM_000914
CLM_000914,BRO_006933,policy_sold_by,CLM_000914
CLM_000914,ADJ_007071,handled_by,CLM_000914
CLM_000914,TOW_006932,used_tow_company,CLM_000914
CLA_006972,CLM_000915,filed_claim,CLM_000915
CLA_006972,ADD_006934,lives_at,CLM_000915
CLA_006972,PHO_006935,uses_phone,CLM_000915
CLM_000915,VEH_007022,involves_vehicle,CLM_000915
CLM_000915,REP_006929,used_repair_shop,CLM_000915
CLM_000915,BRO_006933,policy_sold_by,CLM_000915
CLM_000915,ADJ_007072,handled_by,CLM_000915
CLM_000915,TOW_006932,used_tow_company,CLM_000915
CLA_006973,CLM_000916,filed_claim,CLM_000916
CLA_006973,ADD_006934,lives_at,CLM_000916
CLA_006973,PHO_006935,uses_phone,CLM_000916
CLM_000916,VEH_007023,involves_vehicle,CLM_000916
CLM_000916,REP_006929,used_repair_shop,CLM_000916
CLM_000916,BRO_006933,policy_sold_by,CLM_000916
CLM_000916,ADJ_007073,handled_by,CLM_000916
CLM_000916,MED_006930,visited_clinic,CLM_000916
CLM_000916,LAW_006931,retained_lawyer,CLM_000916
CLM_000916,TOW_006932,used_tow_company,CLM_000916
CLM_000916,WIT_006936,witnessed_by,CLM_000916
CLA_006974,CLM_000917,filed_claim,CLM_000917
CLA_006974,ADD_006934,lives_at,CLM_000917
CLA_006974,PHO_006935,uses_phone,CLM_000917
CLM_000917,VEH_007024,involves_vehicle,CLM_000917
CLM_000917,REP_006929,used_repair_shop,CLM_000917
CLM_000917,BRO_006933,policy_sold_by,CLM_000917
CLM_000917,ADJ_007074,handled_by,CLM_000917
CLM_000917,TOW_006932,used_tow_company,CLM_000917
CLM_000917,WIT_006936,witnessed_by,CLM_000917
CLA_006975,CLM_000918,filed_claim,CLM_000918
CLA_006975,ADD_006934,lives_at,CLM_000918
CLA_006975,PHO_006935,uses_phone,CLM_000918
CLM_000918,VEH_007025,involves_vehicle,CLM_000918
CLM_000918,REP_006929,used_repair_shop,CLM_000918
CLM_000918,BRO_006933,policy_sold_by,CLM_000918
CLM_000918,ADJ_007075,handled_by,CLM_000918
CLM_000918,TOW_006932,used_tow_company,CLM_000918
CLM_000918,WIT_006936,witnessed_by,CLM_000918
CLA_006976,CLM_000919,filed_claim,CLM_000919
CLA_006976,ADD_006934,lives_at,CLM_000919
CLA_006976,PHO_006935,uses_phone,CLM_000919
CLM_000919,VEH_007026,involves_vehicle,CLM_000919
CLM_000919,REP_006929,used_repair_shop,CLM_000919
CLM_000919,BRO_006933,policy_sold_by,CLM_000919
CLM_000919,ADJ_007076,handled_by,CLM_000919
CLM_000919,MED_006930,visited_clinic,CLM_000919
CLM_000919,LAW_006931,retained_lawyer,CLM_000919
CLM_000919,TOW_006932,used_tow_company,CLM_000919
CLM_000919,WIT_006936,witnessed_by,CLM_000919
CLA_006977,CLM_000920,filed_claim,CLM_000920
CLA_006977,ADD_006934,lives_at,CLM_000920
CLA_006977,PHO_006935,uses_phone,CLM_000920
CLM_000920,VEH_007027,involves_vehicle,CLM_000920
CLM_000920,REP_006929,used_repair_shop,CLM_000920
CLM_000920,BRO_006933,policy_sold_by,CLM_000920
CLM_000920,ADJ_007077,handled_by,CLM_000920
CLM_000920,MED_006930,visited_clinic,CLM_000920
CLM_000920,LAW_006931,retained_lawyer,CLM_000920
CLM_000920,TOW_006932,used_tow_company,CLM_000920
CLM_000920,WIT_006936,witnessed_by,CLM_000920
CLA_006978,CLM_000921,filed_claim,CLM_000921
CLA_006978,ADD_006934,lives_at,CLM_000921
CLA_006978,PHO_006935,uses_phone,CLM_000921
CLM_000921,VEH_007028,involves_vehicle,CLM_000921
CLM_000921,REP_006929,used_repair_shop,CLM_000921
CLM_000921,BRO_006933,policy_sold_by,CLM_000921
CLM_000921,ADJ_007078,handled_by,CLM_000921
CLM_000921,MED_006930,visited_clinic,CLM_000921
CLM_000921,LAW_006931,retained_lawyer,CLM_000921
CLM_000921,TOW_006932,used_tow_company,CLM_000921
CLM_000921,WIT_006936,witnessed_by,CLM_000921
CLA_006979,CLM_000922,filed_claim,CLM_000922
CLA_006979,ADD_006934,lives_at,CLM_000922
CLA_006979,PHO_006935,uses_phone,CLM_000922
CLM_000922,VEH_007029,involves_vehicle,CLM_000922
CLM_000922,REP_006929,used_repair_shop,CLM_000922
CLM_000922,BRO_006933,policy_sold_by,CLM_000922
CLM_000922,ADJ_007079,handled_by,CLM_000922
CLM_000922,MED_006930,visited_clinic,CLM_000922
CLM_000922,LAW_006931,retained_lawyer,CLM_000922
CLM_000922,TOW_006932,used_tow_company,CLM_000922
CLM_000922,WIT_006936,witnessed_by,CLM_000922
CLA_006980,CLM_000923,filed_claim,CLM_000923
CLA_006980,ADD_006934,lives_at,CLM_000923
CLA_006980,PHO_006935,uses_phone,CLM_000923
CLM_000923,VEH_007030,involves_vehicle,CLM_000923
CLM_000923,REP_006929,used_repair_shop,CLM_000923
CLM_000923,BRO_006933,policy_sold_by,CLM_000923
CLM_000923,ADJ_007080,handled_by,CLM_000923
CLM_000923,MED_006930,visited_clinic,CLM_000923
CLM_000923,LAW_006931,retained_lawyer,CLM_000923
CLM_000923,TOW_006932,used_tow_company,CLM_000923
CLM_000923,WIT_006936,witnessed_by,CLM_000923
CLA_006981,CLM_000924,filed_claim,CLM_000924
CLA_006981,ADD_006934,lives_at,CLM_000924
CLA_006981,PHO_006935,uses_phone,CLM_000924
CLM_000924,VEH_007031,involves_vehicle,CLM_000924
CLM_000924,REP_006929,used_repair_shop,CLM_000924
CLM_000924,BRO_006933,policy_sold_by,CLM_000924
CLM_000924,ADJ_007081,handled_by,CLM_000924
CLM_000924,TOW_006932,used_tow_company,CLM_000924
CLA_006982,CLM_000925,filed_claim,CLM_000925
CLA_006982,ADD_006934,lives_at,CLM_000925
CLA_006982,PHO_006935,uses_phone,CLM_000925
CLM_000925,VEH_007032,involves_vehicle,CLM_000925
CLM_000925,REP_006929,used_repair_shop,CLM_000925
CLM_000925,BRO_006933,policy_sold_by,CLM_000925
CLM_000925,ADJ_007082,handled_by,CLM_000925
CLM_000925,TOW_006932,used_tow_company,CLM_000925
CLA_006983,CLM_000926,filed_claim,CLM_000926
CLA_006983,ADD_006934,lives_at,CLM_000926
CLA_006983,PHO_006935,uses_phone,CLM_000926
CLM_000926,VEH_007033,involves_vehicle,CLM_000926
CLM_000926,REP_006929,used_repair_shop,CLM_000926
CLM_000926,BRO_006933,policy_sold_by,CLM_000926
CLM_000926,ADJ_007083,handled_by,CLM_000926
CLM_000926,MED_006930,visited_clinic,CLM_000926
CLM_000926,LAW_006931,retained_lawyer,CLM_000926
CLM_000926,TOW_006932,used_tow_company,CLM_000926
CLM_000926,WIT_006936,witnessed_by,CLM_000926
CLA_006984,CLM_000927,filed_claim,CLM_000927
CLA_006984,ADD_006934,lives_at,CLM_000927
CLA_006984,PHO_006935,uses_phone,CLM_000927
CLM_000927,VEH_007034,involves_vehicle,CLM_000927
CLM_000927,REP_006929,used_repair_shop,CLM_000927
CLM_000927,BRO_006933,policy_sold_by,CLM_000927
CLM_000927,ADJ_007084,handled_by,CLM_000927
CLM_000927,MED_006930,visited_clinic,CLM_000927
CLM_000927,LAW_006931,retained_lawyer,CLM_000927
CLM_000927,TOW_006932,used_tow_company,CLM_000927
CLM_000927,WIT_006936,witnessed_by,CLM_000927
CLA_006985,CLM_000928,filed_claim,CLM_000928
CLA_006985,ADD_006934,lives_at,CLM_000928
CLA_006985,PHO_006935,uses_phone,CLM_000928
CLM_000928,VEH_007035,involves_vehicle,CLM_000928
CLM_000928,REP_006929,used_repair_shop,CLM_000928
CLM_000928,BRO_006933,policy_sold_by,CLM_000928
CLM_000928,ADJ_007085,handled_by,CLM_000928
CLM_000928,MED_006930,visited_clinic,CLM_000928
CLM_000928,LAW_006931,retained_lawyer,CLM_000928
CLM_000928,TOW_006932,used_tow_company,CLM_000928
CLM_000928,WIT_006936,witnessed_by,CLM_000928
CLA_006986,CLM_000929,filed_claim,CLM_000929
CLA_006986,ADD_006934,lives_at,CLM_000929
CLA_006986,PHO_006935,uses_phone,CLM_000929
CLM_000929,VEH_007036,involves_vehicle,CLM_000929
CLM_000929,REP_006929,used_repair_shop,CLM_000929
CLM_000929,BRO_006933,policy_sold_by,CLM_000929
CLM_000929,ADJ_007086,handled_by,CLM_000929
CLM_000929,MED_006930,visited_clinic,CLM_000929
CLM_000929,LAW_006931,retained_lawyer,CLM_000929
CLM_000929,TOW_006932,used_tow_company,CLM_000929
CLM_000929,WIT_006936,witnessed_by,CLM_000929
CLA_007095,CLM_000930,filed_claim,CLM_000930
CLA_007095,ADD_007092,lives_at,CLM_000930
CLA_007095,PHO_007093,uses_phone,CLM_000930
CLM_000930,VEH_007119,involves_vehicle,CLM_000930
CLM_000930,REP_007087,used_repair_shop,CLM_000930
CLM_000930,BRO_007091,policy_sold_by,CLM_000930
CLM_000930,ADJ_007143,handled_by,CLM_000930
CLM_000930,MED_007088,visited_clinic,CLM_000930
CLM_000930,LAW_007089,retained_lawyer,CLM_000930
CLM_000930,TOW_007090,used_tow_company,CLM_000930
CLM_000930,WIT_007094,witnessed_by,CLM_000930
CLA_007096,CLM_000931,filed_claim,CLM_000931
CLA_007096,ADD_007092,lives_at,CLM_000931
CLA_007096,PHO_007093,uses_phone,CLM_000931
CLM_000931,VEH_007120,involves_vehicle,CLM_000931
CLM_000931,REP_007087,used_repair_shop,CLM_000931
CLM_000931,BRO_007091,policy_sold_by,CLM_000931
CLM_000931,ADJ_007144,handled_by,CLM_000931
CLM_000931,MED_007088,visited_clinic,CLM_000931
CLM_000931,LAW_007089,retained_lawyer,CLM_000931
CLM_000931,TOW_007090,used_tow_company,CLM_000931
CLM_000931,WIT_007094,witnessed_by,CLM_000931
CLA_007097,CLM_000932,filed_claim,CLM_000932
CLA_007097,ADD_007092,lives_at,CLM_000932
CLA_007097,PHO_007093,uses_phone,CLM_000932
CLM_000932,VEH_007121,involves_vehicle,CLM_000932
CLM_000932,REP_007087,used_repair_shop,CLM_000932
CLM_000932,BRO_007091,policy_sold_by,CLM_000932
CLM_000932,ADJ_007145,handled_by,CLM_000932
CLM_000932,MED_007088,visited_clinic,CLM_000932
CLM_000932,LAW_007089,retained_lawyer,CLM_000932
CLM_000932,TOW_007090,used_tow_company,CLM_000932
CLM_000932,WIT_007094,witnessed_by,CLM_000932
CLA_007098,CLM_000933,filed_claim,CLM_000933
CLA_007098,ADD_007092,lives_at,CLM_000933
CLA_007098,PHO_007093,uses_phone,CLM_000933
CLM_000933,VEH_007122,involves_vehicle,CLM_000933
CLM_000933,REP_007087,used_repair_shop,CLM_000933
CLM_000933,BRO_007091,policy_sold_by,CLM_000933
CLM_000933,ADJ_007146,handled_by,CLM_000933
CLM_000933,MED_007088,visited_clinic,CLM_000933
CLM_000933,LAW_007089,retained_lawyer,CLM_000933
CLM_000933,TOW_007090,used_tow_company,CLM_000933
CLM_000933,WIT_007094,witnessed_by,CLM_000933
CLA_007099,CLM_000934,filed_claim,CLM_000934
CLA_007099,ADD_007092,lives_at,CLM_000934
CLA_007099,PHO_007093,uses_phone,CLM_000934
CLM_000934,VEH_007123,involves_vehicle,CLM_000934
CLM_000934,REP_007087,used_repair_shop,CLM_000934
CLM_000934,BRO_007091,policy_sold_by,CLM_000934
CLM_000934,ADJ_007147,handled_by,CLM_000934
CLM_000934,MED_007088,visited_clinic,CLM_000934
CLM_000934,LAW_007089,retained_lawyer,CLM_000934
CLM_000934,TOW_007090,used_tow_company,CLM_000934
CLM_000934,WIT_007094,witnessed_by,CLM_000934
CLA_007100,CLM_000935,filed_claim,CLM_000935
CLA_007100,ADD_007092,lives_at,CLM_000935
CLA_007100,PHO_007093,uses_phone,CLM_000935
CLM_000935,VEH_007124,involves_vehicle,CLM_000935
CLM_000935,REP_007087,used_repair_shop,CLM_000935
CLM_000935,BRO_007091,policy_sold_by,CLM_000935
CLM_000935,ADJ_007148,handled_by,CLM_000935
CLM_000935,MED_007088,visited_clinic,CLM_000935
CLM_000935,LAW_007089,retained_lawyer,CLM_000935
CLM_000935,TOW_007090,used_tow_company,CLM_000935
CLA_007101,CLM_000936,filed_claim,CLM_000936
CLA_007101,ADD_007092,lives_at,CLM_000936
CLA_007101,PHO_007093,uses_phone,CLM_000936
CLM_000936,VEH_007125,involves_vehicle,CLM_000936
CLM_000936,REP_007087,used_repair_shop,CLM_000936
CLM_000936,BRO_007091,policy_sold_by,CLM_000936
CLM_000936,ADJ_007149,handled_by,CLM_000936
CLM_000936,MED_007088,visited_clinic,CLM_000936
CLM_000936,LAW_007089,retained_lawyer,CLM_000936
CLM_000936,TOW_007090,used_tow_company,CLM_000936
CLM_000936,WIT_007094,witnessed_by,CLM_000936
CLA_007102,CLM_000937,filed_claim,CLM_000937
CLA_007102,ADD_007092,lives_at,CLM_000937
CLA_007102,PHO_007093,uses_phone,CLM_000937
CLM_000937,VEH_007126,involves_vehicle,CLM_000937
CLM_000937,REP_007087,used_repair_shop,CLM_000937
CLM_000937,BRO_007091,policy_sold_by,CLM_000937
CLM_000937,ADJ_007150,handled_by,CLM_000937
CLM_000937,MED_007088,visited_clinic,CLM_000937
CLM_000937,LAW_007089,retained_lawyer,CLM_000937
CLM_000937,TOW_007090,used_tow_company,CLM_000937
CLM_000937,WIT_007094,witnessed_by,CLM_000937
CLA_007103,CLM_000938,filed_claim,CLM_000938
CLA_007103,ADD_007092,lives_at,CLM_000938
CLA_007103,PHO_007093,uses_phone,CLM_000938
CLM_000938,VEH_007127,involves_vehicle,CLM_000938
CLM_000938,REP_007087,used_repair_shop,CLM_000938
CLM_000938,BRO_007091,policy_sold_by,CLM_000938
CLM_000938,ADJ_007151,handled_by,CLM_000938
CLM_000938,TOW_007090,used_tow_company,CLM_000938
CLA_007104,CLM_000939,filed_claim,CLM_000939
CLA_007104,ADD_007092,lives_at,CLM_000939
CLA_007104,PHO_007093,uses_phone,CLM_000939
CLM_000939,VEH_007128,involves_vehicle,CLM_000939
CLM_000939,REP_007087,used_repair_shop,CLM_000939
CLM_000939,BRO_007091,policy_sold_by,CLM_000939
CLM_000939,ADJ_007152,handled_by,CLM_000939
CLM_000939,MED_007088,visited_clinic,CLM_000939
CLM_000939,LAW_007089,retained_lawyer,CLM_000939
