claim_id,policy_id,claimant_id,vehicle_id,claim_amount,vehicle_value,claim_to_vehicle_ratio,claim_type,claim_date,accident_city,province,vehicle_make,vehicle_year,police_report,witness_present,injury_reported,fraud_label,fraud_ring_id
CLM_000548,POL_795650,CLA_004366,VEH_004367,6874.69,13143,0.52,Comprehensive,2024-10-05,Toronto,ON,Mazda,2011,1,0,0,0,
CLM_000549,POL_616256,CLA_004374,VEH_004375,2481.21,32326,0.08,Glass,2025-09-17,London,ON,Honda,2018,0,0,0,0,
CLM_000550,POL_156778,CLA_004381,VEH_004382,5455.97,57163,0.1,Glass,2025-04-18,London,ON,Tesla,2011,0,1,0,0,
CLM_000551,POL_913594,CLA_004389,VEH_004390,8890.69,33802,0.26,Injury,2025-03-14,Mississauga,ON,Hyundai,2024,1,0,0,0,
CLM_000552,POL_320989,CLA_004396,VEH_004397,498.3,8551,0.06,Comprehensive,2024-11-08,Mississauga,ON,Ford,2021,0,0,0,0,
CLM_000553,POL_375617,CLA_004403,VEH_004404,4528.61,25019,0.18,Injury,2025-09-23,London,ON,Tesla,2020,1,1,0,0,
CLM_000554,POL_539450,CLA_004411,VEH_004412,9489.28,40687,0.23,Theft,2025-06-17,Cambridge,ON,Ford,2024,0,1,0,0,
CLM_000555,POL_819335,CLA_004419,VEH_004420,7956.33,16594,0.48,Injury,2026-03-15,Kitchener,ON,Mazda,2017,0,0,0,0,
CLM_000556,POL_938900,CLA_004427,VEH_004428,6171.76,32961,0.19,Injury,2025-02-26,Toronto,ON,Honda,2023,0,0,0,0,
CLM_000557,POL_855562,CLA_004434,VEH_004435,16254.73,49330,0.33,Theft,2025-02-12,Kitchener,ON,Ford,2011,1,0,0,0,
CLM_000558,POL_366642,CLA_004441,VEH_004442,2396.67,11934,0.2,Comprehensive,2024-09-19,Mississauga,ON,BMW,2020,0,1,1,0,
CLM_000559,POL_949363,CLA_004450,VEH_004451,13980.69,31613,0.44,Theft,2025-07-08,Toronto,ON,BMW,2013,0,0,0,0,
CLM_000560,POL_703869,CLA_004458,VEH_004459,5603.57,47687,0.12,Glass,2025-12-29,Kitchener,ON,Ford,2020,1,1,1,0,
CLM_000561,POL_182216,CLA_004467,VEH_004468,12536.74,56268,0.22,Comprehensive,2024-10-05,Kitchener,ON,BMW,2014,0,0,1,0,
CLM_000562,POL_453777,CLA_004475,VEH_004476,3097.37,49981,0.06,Comprehensive,2024-09-17,Cambridge,ON,Mazda,2012,1,1,0,0,
CLM_000563,POL_432270,CLA_004483,VEH_004484,4411.03,30519,0.14,Theft,2024-06-28,Kitchener,ON,Tesla,2022,1,0,0,0,
CLM_000564,POL_480805,CLA_004491,VEH_004492,7199.69,37156,0.19,Glass,2025-01-08,London,ON,BMW,2015,0,0,0,0,
CLM_000565,POL_346024,CLA_004499,VEH_004500,1308.3,9513,0.14,Theft,2024-07-08,Mississauga,ON,Honda,2015,0,0,0,0,
CLM_000566,POL_596171,CLA_004507,VEH_004508,1349.97,14262,0.09,Glass,2026-05-01,Toronto,ON,Mazda,2022,1,1,0,0,
CLM_000567,POL_748127,CLA_004515,VEH_004516,1651.6,13455,0.12,Injury,2026-03-31,Cambridge,ON,Ford,2017,1,0,0,0,
CLM_000568,POL_232552,CLA_004522,VEH_004523,9453.01,26623,0.36,Injury,2025-01-02,Brampton,ON,Toyota,2011,0,0,0,0,
CLM_000569,POL_589887,CLA_004530,VEH_004531,6374.03,29312,0.22,Glass,2025-09-20,London,ON,Honda,2015,0,1,0,0,
CLM_000570,POL_766738,CLA_004538,VEH_004539,7629.02,37920,0.2,Glass,2025-04-06,Kitchener,ON,Ford,2025,0,0,0,0,
CLM_000571,POL_532227,CLA_004545,VEH_004546,9812.37,36957,0.27,Theft,2026-01-17,Kitchener,ON,Toyota,2010,0,0,1,0,
CLM_000572,POL_591989,CLA_004553,VEH_004554,4922.46,16932,0.29,Glass,2026-06-17,London,ON,Mazda,2025,1,0,1,0,
CLM_000573,POL_407151,CLA_004561,VEH_004562,7638.71,58192,0.13,Glass,2025-11-01,Toronto,ON,Tesla,2021,0,1,0,0,
CLM_000574,POL_362035,CLA_004570,VEH_004571,10365.56,44736,0.23,Injury,2024-09-02,Cambridge,ON,Mazda,2022,0,0,0,0,
CLM_000575,POL_351198,CLA_004578,VEH_004579,4558.38,13191,0.35,Glass,2024-10-06,Kitchener,ON,Ford,2018,0,0,0,0,
CLM_000576,POL_403662,CLA_004586,VEH_004587,2218.58,12486,0.18,Collision,2024-09-11,London,ON,Tesla,2024,0,0,0,0,
CLM_000577,POL_436219,CLA_004593,VEH_004594,2728.17,48812,0.06,Collision,2026-01-21,Toronto,ON,Tesla,2010,1,0,0,0,
CLM_000578,POL_231113,CLA_004601,VEH_004602,3638.45,14702,0.25,Comprehensive,2026-06-17,Hamilton,ON,Toyota,2014,1,0,0,0,
CLM_000579,POL_426711,CLA_004609,VEH_004610,6432.87,22233,0.29,Comprehensive,2025-06-10,London,ON,Hyundai,2011,1,0,0,0,
CLM_000580,POL_158760,CLA_004617,VEH_004618,23791.68,57189,0.42,Theft,2025-05-20,Mississauga,ON,Tesla,2025,0,0,0,0,
CLM_000581,POL_968485,CLA_004624,VEH_004625,9316.64,24389,0.38,Collision,2026-02-21,Hamilton,ON,BMW,2024,1,0,0,0,
CLM_000582,POL_908447,CLA_004632,VEH_004633,7844.02,21053,0.37,Collision,2025-01-08,Hamilton,ON,BMW,2022,1,0,1,0,
CLM_000583,POL_266316,CLA_004640,VEH_004641,11405.65,28454,0.4,Collision,2024-12-10,Mississauga,ON,Ford,2025,1,1,0,0,
CLM_000584,POL_154617,CLA_004648,VEH_004649,6355.22,21023,0.3,Injury,2026-03-02,Hamilton,ON,Hyundai,2023,1,0,0,0,
CLM_000585,POL_713099,CLA_004655,VEH_004656,3055.91,18968,0.16,Collision,2025-05-16,Hamilton,ON,Toyota,2011,0,1,0,0,
CLM_000586,POL_725173,CLA_004663,VEH_004664,16220.92,53269,0.3,Injury,2025-06-10,Mississauga,ON,Honda,2015,0,1,0,0,
CLM_000587,POL_896456,CLA_004671,VEH_004672,14484.45,52954,0.27,Collision,2026-04-25,Waterloo,ON,Hyundai,2014,1,0,0,0,
CLM_000588,POL_611540,CLA_004678,VEH_004679,7494.05,59869,0.13,Injury,2025-08-05,Waterloo,ON,Mazda,2024,1,1,0,0,
CLM_000589,POL_475565,CLA_004686,VEH_004687,5004.73,9399,0.53,Injury,2025-10-12,Toronto,ON,BMW,2024,1,1,0,0,
CLM_000590,POL_298994,CLA_004694,VEH_004695,7456.19,43568,0.17,Glass,2025-12-16,Waterloo,ON,Ford,2024,1,1,0,0,
CLM_000591,POL_681456,CLA_004702,VEH_004703,11231.26,47235,0.24,Injury,2026-04-16,Brampton,ON,BMW,2019,1,1,0,0,
CLM_000592,POL_769018,CLA_004711,VEH_004712,1608.06,37758,0.04,Glass,2025-06-02,Brampton,ON,Toyota,2021,1,0,1,0,
CLM_000593,POL_166418,CLA_004719,VEH_004720,5297.11,23649,0.22,Glass,2025-05-25,Hamilton,ON,Tesla,2025,0,1,0,0,
CLM_000594,POL_438270,CLA_004727,VEH_004728,8672.69,18101,0.48,Comprehensive,2024-09-07,Waterloo,ON,Toyota,2013,0,1,0,0,
CLM_000595,POL_236078,CLA_004735,VEH_004736,997.49,12369,0.08,Injury,2026-05-24,Hamilton,ON,Toyota,2025,0,1,0,0,
CLM_000596,POL_976923,CLA_004743,VEH_004744,4535.31,10085,0.45,Comprehensive,2024-08-21,London,ON,Tesla,2018,1,1,0,0,
CLM_000597,POL_174316,CLA_004752,VEH_004753,10652.17,22465,0.47,Collision,2025-11-24,London,ON,Mazda,2012,1,0,0,0,
CLM_000598,POL_536158,CLA_004760,VEH_004761,12269.36,31653,0.39,Theft,2024-06-30,Toronto,ON,Mazda,2018,1,1,1,0,
CLM_000599,POL_418667,CLA_004769,VEH_004770,5571.43,56123,0.1,Collision,2025-11-16,Mississauga,ON,Toyota,2017,0,0,0,0,
CLM_000600,POL_788784,CLA_004776,VEH_004777,3780.71,20416,0.19,Injury,2024-11-19,Brampton,ON,Tesla,2023,0,0,0,0,
CLM_000601,POL_581003,CLA_004783,VEH_004784,2859.81,45785,0.06,Comprehensive,2026-03-11,Brampton,ON,Mazda,2015,0,1,1,0,
CLM_000602,POL_265860,CLA_004792,VEH_004793,9111.67,41075,0.22,Glass,2024-10-19,London,ON,Ford,2020,1,1,0,0,
CLM_000603,POL_532373,CLA_004800,VEH_004801,3347.07,29276,0.11,Comprehensive,2025-07-29,Hamilton,ON,Tesla,2016,0,0,0,0,
CLM_000604,POL_366431,CLA_004807,VEH_004808,5326.78,44060,0.12,Theft,2025-03-19,London,ON,BMW,2010,1,1,0,0,
CLM_000605,POL_642752,CLA_004815,VEH_004816,7005.96,26643,0.26,Injury,2025-08-20,Toronto,ON,Ford,2017,0,1,0,0,
CLM_000606,POL_961866,CLA_004823,VEH_004824,1866.87,28637,0.07,Theft,2024-12-06,Brampton,ON,Toyota,2011,1,1,0,0,
CLM_000607,POL_484914,CLA_004832,VEH_004833,1539.59,18230,0.08,Glass,2025-10-13,Hamilton,ON,Ford,2019,1,0,0,0,
CLM_000608,POL_327999,CLA_004839,VEH_004840,8965.3,34201,0.26,Collision,2025-07-28,London,ON,Honda,2025,1,0,0,0,
CLM_000609,POL_959324,CLA_004847,VEH_004848,10530.14,53193,0.2,Collision,2024-10-24,Kitchener,ON,Toyota,2022,1,1,0,0,
CLM_000610,POL_450632,CLA_004855,VEH_004856,8110.1,11664,0.7,Theft,2025-04-07,Cambridge,ON,Mazda,2013,1,0,0,0,
CLM_000611,POL_990742,CLA_004863,VEH_004864,5529.8,22858,0.24,Glass,2026-06-14,Cambridge,ON,Toyota,2019,1,0,0,0,
CLM_000612,POL_256846,CLA_004870,VEH_004871,6469.76,28926,0.22,Theft,2025-01-27,Hamilton,ON,Honda,2011,0,1,0,0,
CLM_000613,POL_889410,CLA_004878,VEH_004879,6765.95,33747,0.2,Glass,2024-11-13,Mississauga,ON,Honda,2023,1,0,0,0,
CLM_000614,POL_452497,CLA_004885,VEH_004886,5198.42,33842,0.15,Collision,2025-02-23,Toronto,ON,Tesla,2022,1,0,0,0,
CLM_000615,POL_911414,CLA_004893,VEH_004894,3865.21,34117,0.11,Injury,2026-02-07,London,ON,Tesla,2016,1,0,0,0,
CLM_000616,POL_688426,CLA_004901,VEH_004902,5163.7,50745,0.1,Glass,2025-01-05,Hamilton,ON,Honda,2012,1,1,0,0,
CLM_000617,POL_703998,CLA_004909,VEH_004910,10000.83,36184,0.28,Collision,2026-03-02,Cambridge,ON,BMW,2021,0,1,0,0,
CLM_000618,POL_787247,CLA_004918,VEH_004919,7655.87,29019,0.26,Collision,2025-08-17,Brampton,ON,Ford,2024,0,0,0,0,
CLM_000619,POL_957915,CLA_004925,VEH_004926,3001.42,36866,0.08,Injury,2025-12-03,Waterloo,ON,Honda,2012,1,1,0,0,
CLM_000620,POL_972881,CLA_004933,VEH_004934,15992.45,48698,0.33,Theft,2026-06-11,Waterloo,ON,Hyundai,2013,1,1,1,0,
CLM_000621,POL_319162,CLA_004944,VEH_004945,2563.05,38879,0.07,Glass,2025-11-21,Hamilton,ON,Tesla,2018,0,0,0,0,
CLM_000622,POL_248213,CLA_004951,VEH_004952,15711.32,48831,0.32,Collision,2025-06-05,Toronto,ON,Ford,2015,1,1,0,0,
CLM_000623,POL_747983,CLA_004959,VEH_004960,5986.16,21152,0.28,Theft,2026-05-02,London,ON,Hyundai,2010,0,0,0,0,
CLM_000624,POL_993473,CLA_004967,VEH_004968,4140.65,51278,0.08,Theft,2026-03-07,Toronto,ON,Ford,2022,0,1,0,0,
CLM_000625,POL_430779,CLA_004976,VEH_004977,6526.08,54510,0.12,Comprehensive,2024-10-22,Mississauga,ON,Honda,2016,1,1,1,0,
CLM_000626,POL_359409,CLA_004985,VEH_004986,3557.27,54692,0.07,Glass,2025-08-17,Waterloo,ON,BMW,2022,1,0,1,0,
CLM_000627,POL_469007,CLA_004993,VEH_004994,2694.43,9204,0.29,Theft,2024-09-23,Kitchener,ON,Honda,2018,1,0,0,0,
CLM_000628,POL_505977,CLA_005000,VEH_005001,4933.83,49011,0.1,Collision,2024-12-04,Kitchener,ON,Honda,2014,0,0,0,0,
CLM_000629,POL_192059,CLA_005007,VEH_005008,6763.26,33745,0.2,Comprehensive,2025-01-08,Hamilton,ON,BMW,2017,0,0,0,0,
CLM_000630,POL_734775,CLA_005014,VEH_005015,11290.91,35948,0.31,Theft,2025-03-23,Brampton,ON,Honda,2014,1,0,0,0,
CLM_000631,POL_244818,CLA_005021,VEH_005022,7145.73,52829,0.14,Theft,2024-07-20,Brampton,ON,BMW,2014,1,1,0,0,
CLM_000632,POL_432918,CLA_005029,VEH_005030,4689.62,45017,0.1,Collision,2024-12-02,Mississauga,ON,Honda,2020,1,0,0,0,
CLM_000633,POL_902616,CLA_005036,VEH_005037,8203.83,17536,0.47,Theft,2025-04-28,Cambridge,ON,Ford,2024,1,0,0,0,
CLM_000634,POL_387096,CLA_005043,VEH_005044,10948.04,49736,0.22,Injury,2025-12-15,Mississauga,ON,Honda,2015,1,1,0,0,
CLM_000635,POL_735022,CLA_005051,VEH_005052,11731.98,48106,0.24,Glass,2024-10-06,Hamilton,ON,Tesla,2017,0,1,0,0,
CLM_000636,POL_821568,CLA_005060,VEH_005061,2927.1,9709,0.3,Comprehensive,2026-02-08,London,ON,Hyundai,2021,0,0,0,0,
CLM_000637,POL_302647,CLA_005068,VEH_005069,4098.97,39054,0.1,Injury,2026-05-23,Cambridge,ON,Mazda,2010,0,0,1,0,
CLM_000638,POL_803950,CLA_005077,VEH_005078,3615.05,35069,0.1,Injury,2025-11-28,Mississauga,ON,Honda,2024,1,0,0,0,
CLM_000639,POL_358771,CLA_005084,VEH_005085,8913.64,29292,0.3,Comprehensive,2025-05-07,Toronto,ON,Tesla,2022,1,0,1,0,
CLM_000640,POL_878533,CLA_005092,VEH_005093,9266.62,33831,0.27,Glass,2024-10-25,Toronto,ON,Tesla,2013,0,0,0,0,
CLM_000641,POL_357657,CLA_005099,VEH_005100,7162.06,10779,0.66,Glass,2024-12-22,Cambridge,ON,Hyundai,2011,1,0,0,0,
CLM_000642,POL_151690,CLA_005106,VEH_005107,3282.12,41824,0.08,Injury,2025-08-31,London,ON,BMW,2019,1,0,0,0,
CLM_000643,POL_742917,CLA_005113,VEH_005114,6537.63,18910,0.35,Collision,2024-07-19,Brampton,ON,BMW,2024,1,1,1,0,
CLM_000644,POL_916558,CLA_005123,VEH_005124,5273.6,40811,0.13,Glass,2024-07-13,Brampton,ON,BMW,2023,0,0,0,0,
CLM_000645,POL_718990,CLA_005131,VEH_005132,1687.67,9632,0.18,Injury,2025-03-17,Mississauga,ON,Ford,2020,1,0,0,0,
CLM_000646,POL_853270,CLA_005138,VEH_005139,11011.88,54626,0.2,Collision,2026-03-24,Mississauga,ON,Hyundai,2024,1,1,0,0,
CLM_000647,POL_502744,CLA_005146,VEH_005147,5187.61,13590,0.38,Glass,2024-10-07,Brampton,ON,BMW,2022,1,1,0,0,
CLM_000648,POL_692960,CLA_005154,VEH_005155,4057.54,19199,0.21,Injury,2026-01-10,Brampton,ON,Honda,2011,1,0,0,0,
CLM_000649,POL_567935,CLA_005162,VEH_005163,5118.78,28284,0.18,Theft,2024-09-22,Brampton,ON,Toyota,2014,0,0,0,0,
CLM_000650,POL_580921,CLA_005169,VEH_005170,13212.65,58160,0.23,Comprehensive,2025-01-31,Toronto,ON,Tesla,2025,0,0,1,0,
CLM_000651,POL_575779,CLA_005178,VEH_005179,7298.9,46591,0.16,Comprehensive,2025-03-30,Mississauga,ON,Tesla,2010,1,1,0,0,
CLM_000652,POL_759172,CLA_005187,VEH_005188,6656.87,43870,0.15,Glass,2025-11-25,Toronto,ON,Honda,2014,0,0,0,0,
CLM_000653,POL_995304,CLA_005195,VEH_005196,2337.23,30873,0.08,Collision,2024-08-11,Kitchener,ON,Ford,2012,0,0,0,0,
CLM_000654,POL_398194,CLA_005203,VEH_005204,3206.72,19681,0.16,Glass,2024-08-18,Brampton,ON,BMW,2021,1,1,1,0,
CLM_000655,POL_497346,CLA_005213,VEH_005214,3364.49,27614,0.12,Collision,2025-04-14,Mississauga,ON,Ford,2025,0,0,1,0,
CLM_000656,POL_445200,CLA_005222,VEH_005223,10448.3,53522,0.2,Glass,2025-04-28,Hamilton,ON,Hyundai,2016,1,0,0,0,
CLM_000657,POL_654640,CLA_005230,VEH_005231,10241.85,55823,0.18,Collision,2025-02-15,Kitchener,ON,BMW,2020,1,0,1,0,
CLM_000658,POL_471042,CLA_005239,VEH_005240,8188.87,45692,0.18,Injury,2024-10-04,London,ON,Tesla,2025,1,0,0,0,
CLM_000659,POL_344026,CLA_005247,VEH_005248,4788.44,19790,0.24,Theft,2025-12-09,Toronto,ON,Toyota,2010,1,0,0,0,
CLM_000660,POL_938403,CLA_005254,VEH_005255,10507.28,56330,0.19,Glass,2025-04-27,Cambridge,ON,Toyota,2020,0,0,1,0,
CLM_000661,POL_771736,CLA_005262,VEH_005263,4073.57,49779,0.08,Injury,2024-07-19,Kitchener,ON,Ford,2012,0,0,0,0,
CLM_000662,POL_219366,CLA_005269,VEH_005270,11299.16,29228,0.39,Theft,2025-07-11,Cambridge,ON,Hyundai,2010,0,1,1,0,
CLM_000663,POL_454352,CLA_005278,VEH_005279,5828.38,20715,0.28,Comprehensive,2025-02-25,Toronto,ON,Hyundai,2014,0,0,0,0,
CLM_000664,POL_663051,CLA_005285,VEH_005286,7073.68,49104,0.14,Theft,2025-03-09,Cambridge,ON,Hyundai,2011,1,0,0,0,
CLM_000665,POL_682145,CLA_005292,VEH_005293,5669.44,55511,0.1,Glass,2026-06-06,Hamilton,ON,Tesla,2020,0,0,1,0,
CLM_000666,POL_256557,CLA_005301,VEH_005302,3003.49,31173,0.1,Theft,2026-05-25,Waterloo,ON,BMW,2015,1,1,1,0,
CLM_000667,POL_222520,CLA_005310,VEH_005311,5560.56,33530,0.17,Theft,2024-07-03,Waterloo,ON,Hyundai,2011,1,0,0,0,
CLM_000668,POL_349185,CLA_005317,VEH_005318,5446.98,13688,0.4,Theft,2025-03-20,Kitchener,ON,Honda,2019,0,1,0,0,
CLM_000669,POL_915572,CLA_005326,VEH_005327,8166.94,32524,0.25,Injury,2026-03-23,London,ON,Tesla,2010,0,1,0,0,
CLM_000670,POL_456637,CLA_005335,VEH_005336,4795.02,40771,0.12,Comprehensive,2025-01-05,Kitchener,ON,Mazda,2020,0,0,0,0,
CLM_000671,POL_239164,CLA_005342,VEH_005343,8589.04,41826,0.21,Injury,2026-05-19,London,ON,BMW,2013,0,0,1,0,
CLM_000672,POL_723155,CLA_005351,VEH_005352,5779.25,10885,0.53,Collision,2025-07-19,London,ON,Toyota,2013,1,0,0,0,
CLM_000673,POL_123572,CLA_005359,VEH_005360,7302.59,51187,0.14,Glass,2025-08-10,Hamilton,ON,Ford,2016,1,0,0,0,
CLM_000674,POL_910326,CLA_005366,VEH_005367,11042.36,26130,0.42,Comprehensive,2024-08-07,Mississauga,ON,Ford,2014,0,0,0,0,
CLM_000675,POL_753205,CLA_005374,VEH_005375,940.6,15501,0.06,Glass,2025-01-15,Mississauga,ON,Honda,2021,0,0,0,0,
CLM_000676,POL_838568,CLA_005382,VEH_005383,3841.0,25763,0.15,Theft,2024-11-15,Hamilton,ON,Honda,2012,1,0,0,0,
CLM_000677,POL_153190,CLA_005389,VEH_005390,10303.16,30199,0.34,Injury,2026-05-27,London,ON,Hyundai,2011,0,0,0,0,
CLM_000678,POL_510954,CLA_005396,VEH_005397,1271.02,11525,0.11,Injury,2024-07-04,London,ON,Tesla,2021,1,1,0,0,
CLM_000679,POL_803458,CLA_005405,VEH_005406,3046.59,20985,0.15,Glass,2026-04-06,London,ON,Tesla,2014,0,1,0,0,
CLM_000680,POL_577714,CLA_005413,VEH_005414,9660.58,53783,0.18,Theft,2024-07-25,London,ON,BMW,2017,1,0,0,0,
CLM_000681,POL_746910,CLA_005421,VEH_005422,5587.91,17418,0.32,Theft,2025-06-18,Cambridge,ON,Honda,2020,1,0,0,0,
CLM_000682,POL_131734,CLA_005428,VEH_005429,8256.73,29283,0.28,Collision,2025-02-24,Mississauga,ON,Ford,2025,0,0,0,0,
CLM_000683,POL_465549,CLA_005435,VEH_005436,4751.81,19193,0.25,Glass,2024-11-14,Brampton,ON,Tesla,2013,1,0,0,0,
CLM_000684,POL_780999,CLA_005442,VEH_005443,4174.69,15011,0.28,Collision,2025-08-20,London,ON,BMW,2023,0,0,1,0,
CLM_000685,POL_605806,CLA_005450,VEH_005451,6276.56,23970,0.26,Comprehensive,2026-04-19,Waterloo,ON,Honda,2023,0,1,0,0,
CLM_000686,POL_827851,CLA_005459,VEH_005460,10447.66,59598,0.18,Injury,2025-12-30,Mississauga,ON,Hyundai,2025,1,1,1,0,
CLM_000687,POL_961953,CLA_005468,VEH_005469,12859.94,29323,0.44,Comprehensive,2025-12-27,Kitchener,ON,BMW,2012,0,0,1,0,
CLM_000688,POL_908812,CLA_005477,VEH_005478,13882.33,52925,0.26,Comprehensive,2025-07-25,London,ON,Hyundai,2011,0,1,0,0,
CLM_000689,POL_767033,CLA_005485,VEH_005486,11588.26,46061,0.25,Collision,2026-01-26,Brampton,ON,BMW,2019,0,0,1,0,
CLM_000690,POL_315651,CLA_005494,VEH_005495,3545.04,45875,0.08,Theft,2025-08-23,Kitchener,ON,BMW,2021,0,1,0,0,
CLM_000691,POL_635218,CLA_005502,VEH_005503,2571.96,46189,0.06,Comprehensive,2026-02-15,Kitchener,ON,Toyota,2021,1,0,0,0,
CLM_000692,POL_687234,CLA_005509,VEH_005510,580.83,11481,0.05,Theft,2026-03-05,Kitchener,ON,Mazda,2010,1,1,0,0,
CLM_000693,POL_846348,CLA_005517,VEH_005518,11687.3,33838,0.35,Comprehensive,2025-05-06,Cambridge,ON,BMW,2016,0,1,1,0,
CLM_000694,POL_984293,CLA_005526,VEH_005527,8922.9,20335,0.44,Theft,2025-04-24,Brampton,ON,Ford,2014,0,0,1,0,
CLM_000695,POL_250990,CLA_005534,VEH_005535,6399.68,12701,0.5,Comprehensive,2024-08-21,Cambridge,ON,Honda,2012,1,1,0,0,
CLM_000696,POL_927251,CLA_005543,VEH_005544,12436.8,35253,0.35,Glass,2025-04-16,Brampton,ON,BMW,2023,1,1,0,0,
CLM_000697,POL_336706,CLA_005552,VEH_005553,11879.22,37494,0.32,Injury,2025-04-17,Toronto,ON,Tesla,2025,0,0,0,0,
CLM_000698,POL_382329,CLA_005559,VEH_005560,12897.77,23515,0.55,Comprehensive,2024-12-13,Waterloo,ON,Toyota,2011,0,1,0,0,
CLM_000699,POL_708455,CLA_005567,VEH_005568,3516.32,54195,0.06,Comprehensive,2024-07-18,Mississauga,ON,Honda,2018,1,1,0,0,
CLM_000700,POL_595401,CLA_005575,VEH_005576,5369.67,47981,0.11,Collision,2024-07-25,Kitchener,ON,Tesla,2011,1,0,1,0,
CLM_000701,POL_591644,CLA_005584,VEH_005585,11900.74,43063,0.28,Comprehensive,2025-01-17,London,ON,Tesla,2020,0,0,0,0,
CLM_000702,POL_137042,CLA_005591,VEH_005592,6893.79,27308,0.25,Glass,2025-08-18,Kitchener,ON,Toyota,2025,0,0,1,0,
CLM_000703,POL_405925,CLA_005599,VEH_005600,3922.71,45542,0.09,Glass,2026-05-29,Kitchener,ON,BMW,2012,0,1,0,0,
CLM_000704,POL_238976,CLA_005607,VEH_005608,5041.57,59364,0.08,Glass,2025-09-11,Kitchener,ON,Mazda,2018,1,1,1,0,
CLM_000705,POL_720515,CLA_005618,VEH_005619,7236.66,15310,0.47,Injury,2024-08-20,London,ON,Ford,2015,1,0,0,0,
CLM_000706,POL_289592,CLA_005626,VEH_005627,9355.2,53925,0.17,Glass,2026-05-23,Waterloo,ON,Toyota,2014,0,1,0,0,
CLM_000707,POL_889327,CLA_005635,VEH_005636,4600.16,18102,0.25,Comprehensive,2025-05-29,Hamilton,ON,Hyundai,2024,1,0,0,0,
CLM_000708,POL_870033,CLA_005642,VEH_005643,3747.08,18963,0.2,Theft,2026-05-01,Kitchener,ON,Mazda,2013,0,1,0,0,
CLM_000709,POL_416006,CLA_005650,VEH_005651,6034.87,38409,0.16,Comprehensive,2024-12-27,Hamilton,ON,BMW,2022,1,1,0,0,
CLM_000710,POL_555851,CLA_005659,VEH_005660,3168.31,17512,0.18,Collision,2025-09-03,London,ON,BMW,2020,0,0,0,0,
CLM_000711,POL_657101,CLA_005666,VEH_005667,1262.84,10688,0.12,Theft,2025-04-09,Kitchener,ON,Ford,2018,0,0,1,0,
CLM_000712,POL_712553,CLA_005674,VEH_005675,3303.02,14440,0.23,Comprehensive,2025-03-10,Hamilton,ON,Hyundai,2016,0,1,0,0,
CLM_000713,POL_288656,CLA_005683,VEH_005684,9789.67,52414,0.19,Theft,2024-12-12,Toronto,ON,Hyundai,2010,0,0,0,0,
CLM_000714,POL_650779,CLA_005690,VEH_005691,2967.55,8783,0.34,Collision,2024-07-24,London,ON,Ford,2017,1,0,0,0,
CLM_000715,POL_124851,CLA_005697,VEH_005698,4537.8,24508,0.19,Glass,2026-03-23,Toronto,ON,Tesla,2016,0,0,0,0,
CLM_000716,POL_225805,CLA_005704,VEH_005705,6737.9,49817,0.14,Collision,2024-10-14,Brampton,ON,BMW,2015,0,0,0,0,
CLM_000717,POL_408877,CLA_005711,VEH_005712,4880.37,53590,0.09,Comprehensive,2024-08-18,Mississauga,ON,Hyundai,2024,1,0,0,0,
CLM_000718,POL_800007,CLA_005718,VEH_005719,4664.91,35982,0.13,Theft,2025-10-05,Brampton,ON,Mazda,2012,0,0,1,0,
CLM_000719,POL_448813,CLA_005727,VEH_005728,3843.49,12088,0.32,Collision,2025-10-04,Kitchener,ON,Honda,2024,1,1,0,0,
CLM_000720,POL_287110,CLA_005736,VEH_005737,6978.5,21151,0.33,Comprehensive,2026-03-06,Brampton,ON,Tesla,2023,0,0,0,0,
CLM_000721,POL_563031,CLA_005744,VEH_005745,6238.76,50161,0.12,Theft,2026-03-12,Toronto,ON,Toyota,2012,1,1,0,0,
CLM_000722,POL_119676,CLA_005753,VEH_005754,4308.97,24423,0.18,Comprehensive,2026-01-24,Toronto,ON,Toyota,2022,0,0,0,0,
CLM_000723,POL_510339,CLA_005760,VEH_005761,10974.31,53878,0.2,Glass,2026-06-22,London,ON,BMW,2023,0,1,0,0,
CLM_000724,POL_923532,CLA_005769,VEH_005770,9772.47,55694,0.18,Collision,2024-12-19,Hamilton,ON,Toyota,2022,1,1,0,0,
CLM_000725,POL_694798,CLA_005777,VEH_005778,3490.82,59106,0.06,Glass,2025-06-23,Waterloo,ON,Hyundai,2019,1,0,0,0,
CLM_000726,POL_660596,CLA_005784,VEH_005785,5719.41,50406,0.11,Theft,2026-04-04,London,ON,Mazda,2019,1,0,1,0,
CLM_000727,POL_502824,CLA_005792,VEH_005793,7998.8,19574,0.41,Injury,2025-08-23,Cambridge,ON,Toyota,2021,0,1,0,0,
CLM_000728,POL_298667,CLA_005800,VEH_005801,7362.13,49470,0.15,Injury,2026-05-20,Hamilton,ON,Toyota,2017,0,1,0,0,
CLM_000729,POL_774661,CLA_005808,VEH_005809,7336.44,12128,0.6,Theft,2025-01-30,London,ON,Toyota,2011,1,0,0,0,
CLM_000730,POL_144894,CLA_005815,VEH_005816,17323.16,30132,0.57,Comprehensive,2026-02-24,Hamilton,ON,Mazda,2024,0,1,0,0,
CLM_000731,POL_707488,CLA_005823,VEH_005824,5265.49,43164,0.12,Injury,2026-04-13,Toronto,ON,Hyundai,2014,0,1,0,0,
